Device,App package,App name,Start time,Start time ms,Duration ms
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 04:41:09 GMT+01:00 2021",1638762069320,11517
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 04:42:40 GMT+01:00 2021",1638762160172,6041
Redmi Note 8 Pro,"com.netflix.mediaclient","Netflix","Mon Dec 06 04:42:46 GMT+01:00 2021",1638762166330,693209
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 04:54:19 GMT+01:00 2021",1638762859539,1769
Redmi Note 8 Pro,"com.android.systemui","Systemowy UI","Mon Dec 06 04:54:21 GMT+01:00 2021",1638762861309,1475
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 05:53:11 GMT+01:00 2021",1638766391259,9190
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 06 05:53:14 GMT+01:00 2021",1638766394943,3512
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 07:30:25 GMT+01:00 2021",1638772225847,10583
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 07:30:29 GMT+01:00 2021",1638772229202,17646
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 07:30:46 GMT+01:00 2021",1638772246849,13538
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 07:31:15 GMT+01:00 2021",1638772275783,3852
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 07:31:19 GMT+01:00 2021",1638772279673,1332239
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 07:59:01 GMT+01:00 2021",1638773941115,1095
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 07:59:02 GMT+01:00 2021",1638773942220,845
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 06 07:59:03 GMT+01:00 2021",1638773943081,7328
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 07:59:10 GMT+01:00 2021",1638773950410,1207
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 08:02:32 GMT+01:00 2021",1638774152890,7420
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 08:02:40 GMT+01:00 2021",1638774160322,296542
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 08:37:53 GMT+01:00 2021",1638776273466,1388
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 08:37:54 GMT+01:00 2021",1638776274855,6846
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 08:38:01 GMT+01:00 2021",1638776281709,1029017
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 10:07:51 GMT+01:00 2021",1638781671496,1253
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 10:07:52 GMT+01:00 2021",1638781672750,43848
Redmi Note 8 Pro,"android","System Android","Mon Dec 06 10:17:07 GMT+01:00 2021",1638782227610,184
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 10:29:45 GMT+01:00 2021",1638782985533,557
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 10:32:18 GMT+01:00 2021",1638783138533,32548
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 06 10:32:51 GMT+01:00 2021",1638783171192,803378
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 10:46:14 GMT+01:00 2021",1638783974571,4275
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 06 10:46:16 GMT+01:00 2021",1638783976086,261539
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 10:50:37 GMT+01:00 2021",1638784237631,2927
Redmi Note 8 Pro,"android","System Android","Mon Dec 06 10:54:55 GMT+01:00 2021",1638784495313,172
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 11:28:40 GMT+01:00 2021",1638786520444,569
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 11:38:39 GMT+01:00 2021",1638787119976,301257
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:26:06 GMT+01:00 2021",1638789966935,13176
Redmi Note 8 Pro,"com.google.android.gm","Gmail","Mon Dec 06 12:26:20 GMT+01:00 2021",1638789980122,22519
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:26:42 GMT+01:00 2021",1638790002642,1434
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 06 12:26:44 GMT+01:00 2021",1638790004124,33755
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:27:17 GMT+01:00 2021",1638790037880,1360
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:27:28 GMT+01:00 2021",1638790048812,10622
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:35:24 GMT+01:00 2021",1638790524019,34112
Redmi Note 8 Pro,"com.android.camera","Aparat","Mon Dec 06 12:35:58 GMT+01:00 2021",1638790558143,13036
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:36:11 GMT+01:00 2021",1638790571180,54434
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:37:13 GMT+01:00 2021",1638790633249,27937
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 12:37:41 GMT+01:00 2021",1638790661231,521908
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 12:50:49 GMT+01:00 2021",1638791449004,129255
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:52:58 GMT+01:00 2021",1638791578260,3690
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 12:53:02 GMT+01:00 2021",1638791582000,19256
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 12:56:02 GMT+01:00 2021",1638791762091,2068
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 12:56:04 GMT+01:00 2021",1638791764160,8786
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 12:56:09 GMT+01:00 2021",1638791769542,2394
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 13:11:43 GMT+01:00 2021",1638792703591,39101
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 13:15:50 GMT+01:00 2021",1638792950659,2714
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 13:15:53 GMT+01:00 2021",1638792953376,939610
Redmi Note 8 Pro,"com.microsoft.office.outlook","Outlook","Mon Dec 06 13:31:33 GMT+01:00 2021",1638793893017,30876
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 13:32:03 GMT+01:00 2021",1638793923894,7630
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 13:32:11 GMT+01:00 2021",1638793931531,576298
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 13:41:47 GMT+01:00 2021",1638794507830,305224
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 13:47:11 GMT+01:00 2021",1638794831321,4665
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 13:58:58 GMT+01:00 2021",1638795538122,2909
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 06 13:59:01 GMT+01:00 2021",1638795541085,6385
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 06 13:59:45 GMT+01:00 2021",1638795585367,28038
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:00:13 GMT+01:00 2021",1638795613411,1696
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:00:23 GMT+01:00 2021",1638795623368,5054
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 14:00:28 GMT+01:00 2021",1638795628465,28126
Redmi Note 8 Pro,"com.android.settings","Ustawienia","Mon Dec 06 14:00:56 GMT+01:00 2021",1638795656686,18714
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Mon Dec 06 14:01:10 GMT+01:00 2021",1638795670097,61
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:01:10 GMT+01:00 2021",1638795670197,7097
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Mon Dec 06 14:01:15 GMT+01:00 2021",1638795675406,10
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 14:01:17 GMT+01:00 2021",1638795677299,10484
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 14:18:15 GMT+01:00 2021",1638796695123,13
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:18:17 GMT+01:00 2021",1638796697452,3987
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:18:57 GMT+01:00 2021",1638796737621,2265
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 06 14:18:59 GMT+01:00 2021",1638796739891,21713
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 06 14:24:57 GMT+01:00 2021",1638797097355,7143
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:25:04 GMT+01:00 2021",1638797104525,2289
Redmi Note 8 Pro,"com.google.android.apps.translate","Tłumacz","Mon Dec 06 14:25:06 GMT+01:00 2021",1638797106859,9337
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:25:16 GMT+01:00 2021",1638797116197,813
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 06 14:25:17 GMT+01:00 2021",1638797117014,22705
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 14:25:39 GMT+01:00 2021",1638797139728,885
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:07:44 GMT+01:00 2021",1638799664462,13284
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:09:15 GMT+01:00 2021",1638799755815,11583
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 15:09:27 GMT+01:00 2021",1638799767410,10500
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:09:37 GMT+01:00 2021",1638799777911,2954
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 06 15:09:40 GMT+01:00 2021",1638799780908,101205
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:11:22 GMT+01:00 2021",1638799882114,12115
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 06 15:11:27 GMT+01:00 2021",1638799887603,2485
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:14:06 GMT+01:00 2021",1638800046512,6664
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 15:14:08 GMT+01:00 2021",1638800048220,3219
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:17:35 GMT+01:00 2021",1638800255689,4350
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 15:17:40 GMT+01:00 2021",1638800260098,19508
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:17:59 GMT+01:00 2021",1638800279615,8361
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:35:22 GMT+01:00 2021",1638801322838,21025
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 06 15:35:30 GMT+01:00 2021",1638801330797,99
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:42:02 GMT+01:00 2021",1638801722076,1332
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 15:42:03 GMT+01:00 2021",1638801723427,41143
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 15:45:38 GMT+01:00 2021",1638801938637,1523
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 15:45:40 GMT+01:00 2021",1638801940161,7616
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 15:45:47 GMT+01:00 2021",1638801947784,1787
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 15:47:16 GMT+01:00 2021",1638802036728,19528
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 16:08:41 GMT+01:00 2021",1638803321102,79
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:08:43 GMT+01:00 2021",1638803323578,29961
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 06 16:09:13 GMT+01:00 2021",1638803353565,14820
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:09:28 GMT+01:00 2021",1638803368386,12621
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 06 16:09:37 GMT+01:00 2021",1638803377848,2077
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:13:15 GMT+01:00 2021",1638803595060,4900
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:19:29 GMT+01:00 2021",1638803969098,38833
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 06 16:20:07 GMT+01:00 2021",1638804007942,164677
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:22:52 GMT+01:00 2021",1638804172620,1810
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:31:34 GMT+01:00 2021",1638804694886,8084
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 16:31:42 GMT+01:00 2021",1638804702985,245964
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 16:35:48 GMT+01:00 2021",1638804948951,12153
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 16:36:31 GMT+01:00 2021",1638804991449,2239
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 16:36:39 GMT+01:00 2021",1638804999447,186715
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:39:46 GMT+01:00 2021",1638805186163,2322
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:54:54 GMT+01:00 2021",1638806094394,8358
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 16:55:43 GMT+01:00 2021",1638806143646,10285
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:00:45 GMT+01:00 2021",1638806445322,1973
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 06 17:00:47 GMT+01:00 2021",1638806447363,5396
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:00:52 GMT+01:00 2021",1638806452760,1723
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:01:16 GMT+01:00 2021",1638806476209,6682
Redmi Note 8 Pro,"com.microsoft.office.outlook","Outlook","Mon Dec 06 17:01:22 GMT+01:00 2021",1638806482939,39139
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:02:02 GMT+01:00 2021",1638806522079,1343
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:07:11 GMT+01:00 2021",1638806831294,3940
Redmi Note 8 Pro,"pl.edu.pw.mobilny","Mobilny USOS PW","Mon Dec 06 17:07:15 GMT+01:00 2021",1638806835281,44439
Redmi Note 8 Pro,"pl.edu.pw.mobilny","Mobilny USOS PW","Mon Dec 06 17:14:47 GMT+01:00 2021",1638807287813,1735
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:14:49 GMT+01:00 2021",1638807289549,17103
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 06 17:14:57 GMT+01:00 2021",1638807297686,4712
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:17:56 GMT+01:00 2021",1638807476158,3332
Redmi Note 8 Pro,"com.microsoft.teams","Teams","Mon Dec 06 17:17:59 GMT+01:00 2021",1638807479513,10087
Redmi Note 8 Pro,"com.mi.globalbrowser","Przeglądarka","Mon Dec 06 17:18:09 GMT+01:00 2021",1638807489655,295079
Redmi Note 8 Pro,"com.google.android.gms","Usługi Google Play","Mon Dec 06 17:18:12 GMT+01:00 2021",1638807492373,1159
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 17:23:04 GMT+01:00 2021",1638807784735,2605
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 18:07:22 GMT+01:00 2021",1638810442867,6419
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 18:14:02 GMT+01:00 2021",1638810842087,1486
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 18:14:03 GMT+01:00 2021",1638810843579,177643
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 18:17:09 GMT+01:00 2021",1638811029044,59154
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 18:18:58 GMT+01:00 2021",1638811138392,15500
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 18:19:13 GMT+01:00 2021",1638811153893,6839
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 18:19:20 GMT+01:00 2021",1638811160739,11391
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 06 18:38:43 GMT+01:00 2021",1638812323103,663930
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 19:01:00 GMT+01:00 2021",1638813660735,10860
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Mon Dec 06 19:01:02 GMT+01:00 2021",1638813662499,131
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 19:01:02 GMT+01:00 2021",1638813662647,1818
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 06 19:13:04 GMT+01:00 2021",1638814384098,6751
Redmi Note 8 Pro,"com.google.android.gm","Gmail","Mon Dec 06 19:13:10 GMT+01:00 2021",1638814390851,19255
Redmi Note 8 Pro,"com.mi.globalbrowser","Przeglądarka","Mon Dec 06 19:13:30 GMT+01:00 2021",1638814410123,320965
Redmi Note 8 Pro,"com.google.android.gms","Usługi Google Play","Mon Dec 06 19:13:36 GMT+01:00 2021",1638814416610,133
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 19:18:51 GMT+01:00 2021",1638814731089,3188
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 19:18:54 GMT+01:00 2021",1638814734286,1301172
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 19:40:35 GMT+01:00 2021",1638816035598,16011
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 19:44:00 GMT+01:00 2021",1638816240658,22876
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 19:44:42 GMT+01:00 2021",1638816282573,4247
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 19:44:46 GMT+01:00 2021",1638816286979,42758
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 19:45:29 GMT+01:00 2021",1638816329744,2752
Redmi Note 8 Pro,"com.netflix.mediaclient","Netflix","Mon Dec 06 19:45:32 GMT+01:00 2021",1638816332551,1352011
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 20:07:55 GMT+01:00 2021",1638817675575,3562
Redmi Note 8 Pro,"com.android.systemui","Systemowy UI","Mon Dec 06 20:07:59 GMT+01:00 2021",1638817679138,1203
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 20:08:04 GMT+01:00 2021",1638817684666,3562
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 20:08:08 GMT+01:00 2021",1638817688233,2838022
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 20:55:26 GMT+01:00 2021",1638820526266,12224
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 20:55:47 GMT+01:00 2021",1638820547214,8767
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 06 20:55:56 GMT+01:00 2021",1638820556022,344390
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 21:01:40 GMT+01:00 2021",1638820900426,1006
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 21:01:41 GMT+01:00 2021",1638820901436,425322
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 21:08:46 GMT+01:00 2021",1638821326880,3199
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 21:09:15 GMT+01:00 2021",1638821355965,3744
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 06 21:09:19 GMT+01:00 2021",1638821359770,14543
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 21:09:34 GMT+01:00 2021",1638821374314,15441
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 06 21:09:49 GMT+01:00 2021",1638821389798,68139
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 21:10:57 GMT+01:00 2021",1638821457945,1319
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 21:13:26 GMT+01:00 2021",1638821606083,4919
Redmi Note 8 Pro,"com.netflix.mediaclient","Netflix","Mon Dec 06 21:13:31 GMT+01:00 2021",1638821611064,3835068
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 22:17:26 GMT+01:00 2021",1638825446236,4242
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 06 22:23:56 GMT+01:00 2021",1638825836609,15267
Redmi Note 8 Pro,"com.netflix.mediaclient","Netflix","Mon Dec 06 22:24:11 GMT+01:00 2021",1638825851888,11413305
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 01:34:25 GMT+01:00 2021",1638837265210,2930
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 01:43:44 GMT+01:00 2021",1638837824281,1877
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Tue Dec 07 01:43:46 GMT+01:00 2021",1638837826170,43113
Redmi Note 8 Pro,"com.mi.globalbrowser","Przeglądarka","Tue Dec 07 01:44:29 GMT+01:00 2021",1638837869329,44299
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 01:45:13 GMT+01:00 2021",1638837913679,975
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Tue Dec 07 01:45:14 GMT+01:00 2021",1638837914660,51231
Redmi Note 8 Pro,"com.mi.globalbrowser","Przeglądarka","Tue Dec 07 01:46:05 GMT+01:00 2021",1638837965902,79008
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Tue Dec 07 01:47:24 GMT+01:00 2021",1638838044911,230
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 01:47:25 GMT+01:00 2021",1638838045174,963
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Tue Dec 07 01:47:26 GMT+01:00 2021",1638838046142,107171
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 01:49:13 GMT+01:00 2021",1638838153314,4943
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Tue Dec 07 01:49:15 GMT+01:00 2021",1638838155061,305169
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Tue Dec 07 02:17:43 GMT+01:00 2021",1638839863597,1504
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 02:17:45 GMT+01:00 2021",1638839865102,4099
Redmi Note 8 Pro,"com.google.android.gm","Gmail","Tue Dec 07 02:17:49 GMT+01:00 2021",1638839869278,26889
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 02:18:16 GMT+01:00 2021",1638839896168,1158
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 02:47:54 GMT+01:00 2021",1638841674081,4138
Redmi Note 8 Pro,"com.miui.calculator","Kalkulator","Tue Dec 07 02:47:58 GMT+01:00 2021",1638841678258,38986
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 02:48:37 GMT+01:00 2021",1638841717245,1090
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 03:15:52 GMT+01:00 2021",1638843352807,10466
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Tue Dec 07 03:16:03 GMT+01:00 2021",1638843363332,287240
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 03:20:50 GMT+01:00 2021",1638843650673,1320
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 03:25:24 GMT+01:00 2021",1638843924702,1917
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Tue Dec 07 03:25:26 GMT+01:00 2021",1638843926679,27507
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 03:25:54 GMT+01:00 2021",1638843954187,2198
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 03:28:59 GMT+01:00 2021",1638844139536,6200
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Tue Dec 07 03:29:04 GMT+01:00 2021",1638844144973,9479
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 03:29:14 GMT+01:00 2021",1638844154453,10859
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Tue Dec 07 03:31:17 GMT+01:00 2021",1638844277418,4096
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Tue Dec 07 03:31:21 GMT+01:00 2021",1638844281566,1672324
