Device,App package,App name,Start time,Start time ms,Duration ms
Galaxy A5(2017),com.tinder,Tinder,Wed Dec 08 22:42:26 GMT+01:00 2021,1.639E+12,9636
Galaxy A5(2017),com.tinder,Tinder,Wed Dec 08 22:48:22 GMT+01:00 2021,1.639E+12,1374
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 22:48:23 GMT+01:00 2021,1.639E+12,12217
Galaxy A5(2017),com.netflix.mediaclient,Netflix,Wed Dec 08 22:48:35 GMT+01:00 2021,1.639E+12,1013045
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:05:29 GMT+01:00 2021,1.639E+12,1337
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:07:20 GMT+01:00 2021,1.639E+12,97370
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:09:27 GMT+01:00 2021,1.639E+12,150140
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:12:04 GMT+01:00 2021,1.639E+12,20249
Galaxy A5(2017),com.netflix.mediaclient,Netflix,Wed Dec 08 23:12:24 GMT+01:00 2021,1.639E+12,500811
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:20:46 GMT+01:00 2021,1.639E+12,85061
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:22:27 GMT+01:00 2021,1.639E+12,3176
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:42:02 GMT+01:00 2021,1.639E+12,3239
Galaxy A5(2017),com.microsoft.teams,Teams,Wed Dec 08 23:42:05 GMT+01:00 2021,1.639E+12,7806
Galaxy A5(2017),com.microsoft.teams,Teams,Wed Dec 08 23:43:22 GMT+01:00 2021,1.639E+12,51920
Galaxy A5(2017),com.instagram.android,Instagram,Wed Dec 08 23:44:14 GMT+01:00 2021,1.639E+12,106988
Galaxy A5(2017),com.android.systemui,System UI,Wed Dec 08 23:46:01 GMT+01:00 2021,1.639E+12,2851
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:46:04 GMT+01:00 2021,1.639E+12,1854
Galaxy A5(2017),android,Android system,Wed Dec 08 23:46:06 GMT+01:00 2021,1.639E+12,2135
Galaxy A5(2017),com.sec.print.mobileprint,Mobile Print,Wed Dec 08 23:46:08 GMT+01:00 2021,1.639E+12,86266
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Wed Dec 08 23:47:27 GMT+01:00 2021,1.639E+12,8704
Galaxy A5(2017),com.android.systemui,System UI,Wed Dec 08 23:47:31 GMT+01:00 2021,1.639E+12,4278
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 00:13:56 GMT+01:00 2021,1.63901E+12,3337
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Thu Dec 09 00:13:59 GMT+01:00 2021,1.63901E+12,7074
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Thu Dec 09 00:16:18 GMT+01:00 2021,1.63901E+12,1280
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 00:16:20 GMT+01:00 2021,1.63901E+12,9727
Galaxy A5(2017),com.facebook.orca,Messenger,Thu Dec 09 00:16:21 GMT+01:00 2021,1.63901E+12,203
Galaxy A5(2017),com.android.systemui,System UI,Thu Dec 09 00:16:25 GMT+01:00 2021,1.63901E+12,1225
Galaxy A5(2017),com.opera.touch,Opera Touch,Thu Dec 09 00:16:29 GMT+01:00 2021,1.63901E+12,810476
Galaxy A5(2017),com.android.systemui,System UI,Thu Dec 09 00:30:00 GMT+01:00 2021,1.63901E+12,2161
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 00:30:03 GMT+01:00 2021,1.63901E+12,7221
Galaxy A5(2017),com.google.android.youtube,YouTube,Thu Dec 09 00:30:10 GMT+01:00 2021,1.63901E+12,1567534
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 00:56:18 GMT+01:00 2021,1.63901E+12,4937
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 01:09:36 GMT+01:00 2021,1.63901E+12,9846
Galaxy A5(2017),com.microsoft.teams,Teams,Thu Dec 09 01:09:46 GMT+01:00 2021,1.63901E+12,143488
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 01:12:04 GMT+01:00 2021,1.63901E+12,73871
Galaxy A5(2017),com.android.systemui,System UI,Thu Dec 09 01:12:05 GMT+01:00 2021,1.63901E+12,239
Galaxy A5(2017),com.microsoft.teams,Teams,Thu Dec 09 01:13:18 GMT+01:00 2021,1.63901E+12,25852
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 01:13:44 GMT+01:00 2021,1.63901E+12,4933
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Thu Dec 09 06:43:57 GMT+01:00 2021,1.63903E+12,22297
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 06:44:19 GMT+01:00 2021,1.63903E+12,2
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Thu Dec 09 06:45:57 GMT+01:00 2021,1.63903E+12,10005
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 06:46:07 GMT+01:00 2021,1.63903E+12,2
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Thu Dec 09 06:47:57 GMT+01:00 2021,1.63903E+12,12648
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 06:48:09 GMT+01:00 2021,1.63903E+12,2
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 07:29:58 GMT+01:00 2021,1.63903E+12,9
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 07:43:03 GMT+01:00 2021,1.63903E+12,6174
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 07:43:09 GMT+01:00 2021,1.63903E+12,5
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 07:59:58 GMT+01:00 2021,1.63903E+12,4
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 09:09:19 GMT+01:00 2021,1.63904E+12,3150
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 09:09:22 GMT+01:00 2021,1.63904E+12,2
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 09:44:58 GMT+01:00 2021,1.63904E+12,18
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 11:40:25 GMT+01:00 2021,1.63905E+12,5644
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 11:40:31 GMT+01:00 2021,1.63905E+12,10
Galaxy A5(2017),com.microsoft.teams,Teams,Thu Dec 09 11:40:39 GMT+01:00 2021,1.63905E+12,398703
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 11:47:18 GMT+01:00 2021,1.63905E+12,98561
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 11:51:18 GMT+01:00 2021,1.63905E+12,3663
Galaxy A5(2017),com.instagram.android,Instagram,Thu Dec 09 11:51:21 GMT+01:00 2021,1.63905E+12,14930
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 11:51:36 GMT+01:00 2021,1.63905E+12,4210
Galaxy A5(2017),com.snapchat.android,Snapchat,Thu Dec 09 11:51:41 GMT+01:00 2021,1.63905E+12,158282
Galaxy A5(2017),com.snapchat.android,Snapchat,Thu Dec 09 12:19:43 GMT+01:00 2021,1.63905E+12,3340
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 12:19:47 GMT+01:00 2021,1.63905E+12,4775
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Thu Dec 09 12:19:51 GMT+01:00 2021,1.63905E+12,279402
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 12:24:31 GMT+01:00 2021,1.63905E+12,791
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 12:36:54 GMT+01:00 2021,1.63905E+12,26059
Galaxy A5(2017),com.facebook.katana,Facebook,Thu Dec 09 12:36:54 GMT+01:00 2021,1.63905E+12,534
Galaxy A5(2017),com.facebook.orca,Messenger,Thu Dec 09 12:36:55 GMT+01:00 2021,1.63905E+12,380
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 12:44:13 GMT+01:00 2021,1.63905E+12,13962
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 12:47:15 GMT+01:00 2021,1.63905E+12,4095
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 12:47:47 GMT+01:00 2021,1.63905E+12,962
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Thu Dec 09 12:47:48 GMT+01:00 2021,1.63905E+12,194177
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Thu Dec 09 12:59:20 GMT+01:00 2021,1.63905E+12,1430
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 12:59:22 GMT+01:00 2021,1.63905E+12,2317
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 12:59:58 GMT+01:00 2021,1.63905E+12,6329
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 13:20:02 GMT+01:00 2021,1.63905E+12,5701
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 13:20:07 GMT+01:00 2021,1.63905E+12,9
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 13:34:09 GMT+01:00 2021,1.63905E+12,6503
Galaxy A5(2017),com.samsung.android.messaging,Messages,Thu Dec 09 13:34:16 GMT+01:00 2021,1.63905E+12,14411
Galaxy A5(2017),com.samsung.android.messaging,Messages,Thu Dec 09 16:10:26 GMT+01:00 2021,1.63906E+12,4926
Galaxy A5(2017),com.snapchat.android,Snapchat,Thu Dec 09 16:10:31 GMT+01:00 2021,1.63906E+12,10054
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 16:19:58 GMT+01:00 2021,1.63906E+12,22
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 16:24:22 GMT+01:00 2021,1.63906E+12,1240
Galaxy A5(2017),com.snapchat.android,Snapchat,Thu Dec 09 16:24:23 GMT+01:00 2021,1.63906E+12,6
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 16:59:58 GMT+01:00 2021,1.63907E+12,10815
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 17:17:09 GMT+01:00 2021,1.63907E+12,10787
Galaxy A5(2017),com.samsung.android.incallui,Phone,Thu Dec 09 18:42:23 GMT+01:00 2021,1.63907E+12,28319
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 18:42:52 GMT+01:00 2021,1.63907E+12,5844
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 18:43:28 GMT+01:00 2021,1.63907E+12,10999
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Thu Dec 09 19:05:15 GMT+01:00 2021,1.63907E+12,1255
Galaxy A5(2017),com.snapchat.android,Snapchat,Thu Dec 09 19:05:16 GMT+01:00 2021,1.63907E+12,7941
Galaxy A5(2017),com.samsung.android.contacts,Contacts,Thu Dec 09 19:05:24 GMT+01:00 2021,1.63907E+12,4154
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 19:05:28 GMT+01:00 2021,1.63907E+12,67075
Galaxy A5(2017),com.snapchat.android,Snapchat,Thu Dec 09 19:06:35 GMT+01:00 2021,1.63907E+12,52162
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 19:07:19 GMT+01:00 2021,1.63907E+12,921
Galaxy A5(2017),com.android.systemui,System UI,Thu Dec 09 19:07:20 GMT+01:00 2021,1.63907E+12,257
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 19:07:27 GMT+01:00 2021,1.63907E+12,42103
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 19:18:02 GMT+01:00 2021,1.63907E+12,123250
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 19:27:02 GMT+01:00 2021,1.63907E+12,5846
Galaxy A5(2017),com.netflix.mediaclient,Netflix,Thu Dec 09 19:27:08 GMT+01:00 2021,1.63907E+12,7849
Galaxy A5(2017),com.samsung.android.messaging,Messages,Thu Dec 09 19:27:17 GMT+01:00 2021,1.63907E+12,8037
Galaxy A5(2017),com.samsung.android.contacts,Contacts,Thu Dec 09 19:27:25 GMT+01:00 2021,1.63907E+12,3260
Galaxy A5(2017),com.samsung.android.incallui,Phone,Thu Dec 09 19:27:28 GMT+01:00 2021,1.63907E+12,33451
Galaxy A5(2017),com.samsung.android.contacts,Contacts,Thu Dec 09 19:28:01 GMT+01:00 2021,1.63907E+12,995
Galaxy A5(2017),com.samsung.android.contacts,Contacts,Thu Dec 09 19:42:48 GMT+01:00 2021,1.63908E+12,1122
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 19:42:49 GMT+01:00 2021,1.63908E+12,2127
Galaxy A5(2017),com.netflix.mediaclient,Netflix,Thu Dec 09 19:42:51 GMT+01:00 2021,1.63908E+12,1046492
Galaxy A5(2017),com.android.settings,Settings,Thu Dec 09 19:42:59 GMT+01:00 2021,1.63908E+12,157
Galaxy A5(2017),com.netflix.mediaclient,Netflix,Thu Dec 09 20:19:02 GMT+01:00 2021,1.63908E+12,33
Galaxy A5(2017),com.netflix.mediaclient,Netflix,Thu Dec 09 20:34:31 GMT+01:00 2021,1.63908E+12,3982
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 20:34:35 GMT+01:00 2021,1.63908E+12,46404
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Thu Dec 09 20:35:22 GMT+01:00 2021,1.63908E+12,1103406
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Thu Dec 09 21:05:40 GMT+01:00 2021,1.63908E+12,370354
Galaxy A5(2017),com.android.systemui,System UI,Thu Dec 09 21:11:50 GMT+01:00 2021,1.63908E+12,1284
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 21:11:52 GMT+01:00 2021,1.63908E+12,46905
Galaxy A5(2017),com.tinder,Tinder,Thu Dec 09 21:12:39 GMT+01:00 2021,1.63908E+12,18923
Galaxy A5(2017),com.android.systemui,System UI,Thu Dec 09 21:12:58 GMT+01:00 2021,1.63908E+12,1894
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 21:12:59 GMT+01:00 2021,1.63908E+12,1832
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 21:30:27 GMT+01:00 2021,1.63908E+12,4401
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 21:30:41 GMT+01:00 2021,1.63908E+12,3154
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Thu Dec 09 21:30:44 GMT+01:00 2021,1.63908E+12,692676
Galaxy A5(2017),com.android.systemui,System UI,Thu Dec 09 21:42:17 GMT+01:00 2021,1.63908E+12,954
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 21:42:18 GMT+01:00 2021,1.63908E+12,1456
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 22:30:15 GMT+01:00 2021,1.63909E+12,7743
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 22:35:06 GMT+01:00 2021,1.63909E+12,13221
Galaxy A5(2017),com.microsoft.office.outlook,Outlook,Thu Dec 09 22:35:19 GMT+01:00 2021,1.63909E+12,29729
Galaxy A5(2017),com.microsoft.office.outlook,Outlook,Thu Dec 09 22:37:01 GMT+01:00 2021,1.63909E+12,69164
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 22:38:11 GMT+01:00 2021,1.63909E+12,3276
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Thu Dec 09 22:44:55 GMT+01:00 2021,1.63909E+12,73876
Galaxy A5(2017),com.facebook.orca,Messenger,Fri Dec 10 00:10:23 GMT+01:00 2021,1.63909E+12,446
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 00:10:24 GMT+01:00 2021,1.63909E+12,91780
Galaxy A5(2017),com.google.android.apps.docs,Drive,Fri Dec 10 00:11:56 GMT+01:00 2021,1.63909E+12,94519
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 00:13:30 GMT+01:00 2021,1.63909E+12,5942
Galaxy A5(2017),com.opera.touch,Opera Touch,Fri Dec 10 00:13:36 GMT+01:00 2021,1.63909E+12,1069802
Galaxy A5(2017),com.android.systemui,System UI,Fri Dec 10 00:31:26 GMT+01:00 2021,1.63909E+12,1466
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 00:31:28 GMT+01:00 2021,1.63909E+12,30118
Galaxy A5(2017),com.android.systemui,System UI,Fri Dec 10 00:31:55 GMT+01:00 2021,1.63909E+12,885
Galaxy A5(2017),com.google.android.apps.docs,Drive,Fri Dec 10 00:31:58 GMT+01:00 2021,1.63909E+12,72638
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 00:33:11 GMT+01:00 2021,1.63909E+12,2992
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Fri Dec 10 00:33:14 GMT+01:00 2021,1.63909E+12,8048
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 00:33:22 GMT+01:00 2021,1.63909E+12,1439
Galaxy A5(2017),com.google.android.youtube,YouTube,Fri Dec 10 00:33:24 GMT+01:00 2021,1.63909E+12,1094564
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 00:51:38 GMT+01:00 2021,1.63909E+12,3675
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Fri Dec 10 08:27:57 GMT+01:00 2021,1.63912E+12,8843
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 08:28:06 GMT+01:00 2021,1.63912E+12,2
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Fri Dec 10 08:29:57 GMT+01:00 2021,1.63912E+12,5853
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 08:30:03 GMT+01:00 2021,1.63912E+12,2
Galaxy A5(2017),com.sec.android.app.clockpackage,Clock,Fri Dec 10 08:31:57 GMT+01:00 2021,1.63912E+12,10097
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 08:32:07 GMT+01:00 2021,1.63912E+12,1
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 09:13:43 GMT+01:00 2021,1.63912E+12,36925
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Fri Dec 10 09:14:20 GMT+01:00 2021,1.63912E+12,130979
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Fri Dec 10 09:18:35 GMT+01:00 2021,1.63912E+12,1169
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 09:18:37 GMT+01:00 2021,1.63912E+12,5783
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Fri Dec 10 09:18:42 GMT+01:00 2021,1.63912E+12,92783
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 09:20:15 GMT+01:00 2021,1.63912E+12,1464
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 09:42:58 GMT+01:00 2021,1.63913E+12,5619
Galaxy A5(2017),com.facebook.orca,Messenger,Fri Dec 10 09:43:04 GMT+01:00 2021,1.63913E+12,22899
Galaxy A5(2017),com.facebook.katana,Facebook,Fri Dec 10 09:43:27 GMT+01:00 2021,1.63913E+12,37251
Galaxy A5(2017),com.facebook.katana,Facebook,Fri Dec 10 09:44:43 GMT+01:00 2021,1.63913E+12,36027
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 09:45:19 GMT+01:00 2021,1.63913E+12,1093
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Fri Dec 10 09:45:20 GMT+01:00 2021,1.63913E+12,11083
Galaxy A5(2017),com.android.settings,Settings,Fri Dec 10 09:45:32 GMT+01:00 2021,1.63913E+12,8312
Galaxy A5(2017),com.android.systemui,System UI,Fri Dec 10 09:45:40 GMT+01:00 2021,1.63913E+12,384
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Fri Dec 10 09:45:40 GMT+01:00 2021,1.63913E+12,3401
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Fri Dec 10 10:18:59 GMT+01:00 2021,1.63913E+12,1992
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 10:19:01 GMT+01:00 2021,1.63913E+12,2955
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Fri Dec 10 10:19:04 GMT+01:00 2021,1.63913E+12,6542
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 10:19:10 GMT+01:00 2021,1.63913E+12,638
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Fri Dec 10 11:44:58 GMT+01:00 2021,1.63913E+12,7250
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Fri Dec 10 11:49:30 GMT+01:00 2021,1.63913E+12,2228
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 11:49:32 GMT+01:00 2021,1.63913E+12,7
Galaxy A5(2017),com.sec.android.app.camera,Camera,Fri Dec 10 12:00:21 GMT+01:00 2021,1.63913E+12,24888
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 13:09:51 GMT+01:00 2021,1.63914E+12,21309
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Fri Dec 10 13:44:58 GMT+01:00 2021,1.63914E+12,6757
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Fri Dec 10 13:45:26 GMT+01:00 2021,1.63914E+12,1268
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 13:45:27 GMT+01:00 2021,1.63914E+12,3
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 14:15:04 GMT+01:00 2021,1.63914E+12,2407
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Fri Dec 10 14:15:07 GMT+01:00 2021,1.63914E+12,14739
Galaxy A5(2017),com.samsung.android.calendar,Calendar,Fri Dec 10 14:42:20 GMT+01:00 2021,1.63914E+12,1754
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 14:42:22 GMT+01:00 2021,1.63914E+12,5414
Galaxy A5(2017),com.microsoft.office.outlook,Outlook,Fri Dec 10 14:42:28 GMT+01:00 2021,1.63914E+12,62649
Galaxy A5(2017),com.microsoft.office.outlook,Outlook,Fri Dec 10 14:50:56 GMT+01:00 2021,1.63914E+12,1503
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 14:50:58 GMT+01:00 2021,1.63914E+12,21098
Galaxy A5(2017),com.facebook.katana,Facebook,Fri Dec 10 14:51:19 GMT+01:00 2021,1.63914E+12,6633
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 14:51:25 GMT+01:00 2021,1.63914E+12,15157
Galaxy A5(2017),com.facebook.katana,Facebook,Fri Dec 10 14:51:34 GMT+01:00 2021,1.63914E+12,3247
Galaxy A5(2017),com.sec.android.app.camera,Camera,Fri Dec 10 14:59:27 GMT+01:00 2021,1.63914E+12,2545
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 14:59:30 GMT+01:00 2021,1.63914E+12,1358
Galaxy A5(2017),com.facebook.orca,Messenger,Fri Dec 10 14:59:31 GMT+01:00 2021,1.63914E+12,40721
Galaxy A5(2017),com.facebook.orca,Messenger,Fri Dec 10 15:33:18 GMT+01:00 2021,1.63915E+12,10166
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 15:33:29 GMT+01:00 2021,1.63915E+12,1697
Galaxy A5(2017),com.aspiro.tidal,TIDAL,Fri Dec 10 15:33:30 GMT+01:00 2021,1.63915E+12,28744
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 15:33:59 GMT+01:00 2021,1.63915E+12,4625
Galaxy A5(2017),com.facebook.katana,Facebook,Fri Dec 10 15:34:04 GMT+01:00 2021,1.63915E+12,181730
Galaxy A5(2017),com.facebook.katana,Facebook,Fri Dec 10 15:49:50 GMT+01:00 2021,1.63915E+12,1874
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 15:49:52 GMT+01:00 2021,1.63915E+12,3535
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Fri Dec 10 15:49:56 GMT+01:00 2021,1.63915E+12,458696
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Fri Dec 10 15:58:42 GMT+01:00 2021,1.63915E+12,788806
Galaxy A5(2017),com.zhiliaoapp.musically,TikTok,Fri Dec 10 16:35:03 GMT+01:00 2021,1.63915E+12,1744
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 16:35:05 GMT+01:00 2021,1.63915E+12,9191
Galaxy A5(2017),com.sec.android.gallery3d,Gallery,Fri Dec 10 16:35:14 GMT+01:00 2021,1.63915E+12,39843
Galaxy A5(2017),com.sec.android.gallery3d,Gallery,Fri Dec 10 16:42:58 GMT+01:00 2021,1.63915E+12,6159
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 16:43:04 GMT+01:00 2021,1.63915E+12,18755
Galaxy A5(2017),com.samsung.android.contacts,Contacts,Fri Dec 10 16:43:23 GMT+01:00 2021,1.63915E+12,16457
Galaxy A5(2017),com.samsung.android.incallui,Phone,Fri Dec 10 16:43:40 GMT+01:00 2021,1.63915E+12,60125
Galaxy A5(2017),com.samsung.android.contacts,Contacts,Fri Dec 10 16:44:40 GMT+01:00 2021,1.63915E+12,8
Galaxy A5(2017),com.samsung.android.contacts,Contacts,Fri Dec 10 17:14:25 GMT+01:00 2021,1.63915E+12,1570
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 17:14:27 GMT+01:00 2021,1.63915E+12,40293
Galaxy A5(2017),com.facebook.orca,Messenger,Fri Dec 10 17:14:31 GMT+01:00 2021,1.63915E+12,2381
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 17:21:35 GMT+01:00 2021,1.63915E+12,29557
Galaxy A5(2017),com.sec.android.app.launcher,Samsung Experience Home,Fri Dec 10 17:22:28 GMT+01:00 2021,1.63915E+12,7233
Galaxy A5(2017),com.facebook.katana,Facebook,Fri Dec 10 17:22:35 GMT+01:00 2021,1.63915E+12,31644
